config_id,rho,branch_tolerance,min_branch_length,long_branch_threshold,far_fp_distance,architecture,seed,image_id,thin_FN,far_FP,recovered,partial,missed,length_weighted_coverage,long_branch_coverage
TOL_2,2,2,5,20,5,Standard U-Net,41,12,3128,127,137,12,23,0.8125412541254126,0.6766467065868264
TOL_2,2,2,5,20,5,Standard U-Net,41,13,4463,89,116,20,43,0.7060953530476766,0.643979057591623
TOL_2,2,2,5,20,5,Standard U-Net,41,14,2390,427,140,10,12,0.8881621975147155,0.9577464788732394
TOL_2,2,2,5,20,5,Standard U-Net,41,15,2348,823,115,10,15,0.860632183908046,0.9023569023569024
TOL_2,2,2,5,20,5,Standard U-Net,41,16,4024,386,120,8,6,0.9100378787878788,0.8461538461538461
TOL_2,2,2,5,20,5,Standard U-Net,41,17,4557,177,96,9,10,0.8676470588235294,1.0
TOL_2,2,2,5,20,5,Standard U-Net,41,18,2704,258,115,5,4,0.9555555555555556,0.9789473684210527
TOL_2,2,2,5,20,5,Standard U-Net,41,19,1936,356,111,8,7,0.8985365853658537,0.9896907216494846
TOL_2,2,2,5,20,5,Standard U-Net,41,20,2676,584,127,4,6,0.9309236947791165,0.8790697674418605
TOL_2,2,2,5,20,5,Standard U-Net,42,01,2310,138,149,6,13,0.8857868020304569,0.8230088495575221
TOL_2,2,2,5,20,5,Standard U-Net,42,02,2528,237,112,10,23,0.8042813455657493,1.0
TOL_2,2,2,5,20,5,Standard U-Net,42,03,4509,79,80,19,40,0.6488188976377953,0.7573221757322176
TOL_2,2,2,5,20,5,Standard U-Net,42,04,3762,174,112,13,63,0.6113408151210868,0.5152671755725191
TOL_2,2,2,5,20,5,Standard U-Net,42,05,5484,55,91,18,58,0.5960219478737997,0.6167664670658682
TOL_2,2,2,5,20,5,Standard U-Net,42,06,5840,84,92,23,71,0.5516188149053146,0.6546184738955824
TOL_2,2,2,5,20,5,Standard U-Net,42,07,5165,86,87,24,54,0.5708762886597938,0.46296296296296297
TOL_2,2,2,5,20,5,Standard U-Net,42,08,4993,41,83,17,44,0.6177325581395349,0.5965665236051502
TOL_2,2,2,5,20,5,Standard U-Net,42,09,4267,41,99,21,50,0.6522619851451722,1.0
TOL_2,2,2,5,20,5,Standard U-Net,42,10,3967,93,123,36,56,0.6200085873765565,0.5566037735849056
TOL_2,2,2,5,20,5,Standard U-Net,42,11,3909,241,156,27,56,0.7131914893617022,0.7938388625592417
TOL_2,2,2,5,20,5,Standard U-Net,42,12,2983,100,135,9,28,0.7973597359735973,0.6946107784431138
TOL_2,2,2,5,20,5,Standard U-Net,42,13,4428,117,111,27,41,0.6885938442969222,0.5549738219895288
TOL_2,2,2,5,20,5,Standard U-Net,42,14,2453,393,132,17,13,0.8705035971223022,0.9342723004694836
TOL_2,2,2,5,20,5,Standard U-Net,42,15,2439,490,110,11,19,0.8261494252873564,0.8686868686868687
TOL_2,2,2,5,20,5,Standard U-Net,42,16,3941,484,117,9,8,0.8882575757575758,0.8
TOL_2,2,2,5,20,5,Standard U-Net,42,17,4720,165,95,7,13,0.8540723981900452,1.0
TOL_2,2,2,5,20,5,Standard U-Net,42,18,2741,305,111,6,7,0.9297777777777778,0.9473684210526315
TOL_2,2,2,5,20,5,Standard U-Net,42,19,1847,344,110,13,3,0.926829268292683,1.0
TOL_2,2,2,5,20,5,Standard U-Net,42,20,2373,669,127,6,4,0.944578313253012,0.9162790697674419
TOL_2,2,2,5,20,5,Standard U-Net,43,01,2406,104,149,5,14,0.9003807106598984,0.8893805309734514
TOL_2,2,2,5,20,5,Standard U-Net,43,02,2670,181,111,10,24,0.8134556574923547,1.0
TOL_2,2,2,5,20,5,Standard U-Net,43,03,4507,101,84,15,40,0.6440944881889764,0.698744769874477
TOL_2,2,2,5,20,5,Standard U-Net,43,04,3723,45,114,18,56,0.6414648552864737,0.5916030534351145
TOL_2,2,2,5,20,5,Standard U-Net,43,05,5336,57,94,17,56,0.6186556927297668,0.7245508982035929
TOL_2,2,2,5,20,5,Standard U-Net,43,06,5879,102,89,28,69,0.5558949297495418,0.6546184738955824
TOL_2,2,2,5,20,5,Standard U-Net,43,07,5004,36,94,19,52,0.5934278350515464,0.37777777777777777
TOL_2,2,2,5,20,5,Standard U-Net,43,08,4828,104,89,15,40,0.6707848837209303,0.776824034334764
TOL_2,2,2,5,20,5,Standard U-Net,43,09,4501,25,94,24,52,0.6360567184334909,1.0
TOL_2,2,2,5,20,5,Standard U-Net,43,10,3844,119,132,31,52,0.6702447402318592,0.6528301886792452
TOL_2,2,2,5,20,5,Standard U-Net,43,11,3981,285,156,25,58,0.7161702127659575,0.7843601895734598
TOL_2,2,2,5,20,5,Standard U-Net,43,12,3140,105,135,9,28,0.7933993399339934,0.6646706586826348
TOL_2,2,2,5,20,5,Standard U-Net,43,13,4535,79,115,25,39,0.7066988533494267,0.6282722513089005
TOL_2,2,2,5,20,5,Standard U-Net,43,14,2360,357,137,10,15,0.8875081752779594,0.9483568075117371
TOL_2,2,2,5,20,5,Standard U-Net,43,15,2154,584,115,10,15,0.8635057471264368,0.9023569023569024
TOL_2,2,2,5,20,5,Standard U-Net,43,16,4163,299,119,6,9,0.884469696969697,0.7538461538461538
TOL_2,2,2,5,20,5,Standard U-Net,43,17,4861,122,91,7,17,0.8382352941176471,1.0
TOL_2,2,2,5,20,5,Standard U-Net,43,18,2770,170,112,6,6,0.9422222222222222,0.968421052631579
TOL_2,2,2,5,20,5,Standard U-Net,43,19,1718,393,115,6,5,0.9326829268292683,0.979381443298969
TOL_2,2,2,5,20,5,Standard U-Net,43,20,2534,706,129,6,2,0.9654618473895582,0.9627906976744186
TOL_2,2,2,5,20,5,DPD-2,41,01,2075,148,153,3,12,0.9149746192893401,0.8982300884955752
TOL_2,2,2,5,20,5,DPD-2,41,02,2448,282,116,8,21,0.8348623853211009,1.0
TOL_2,2,2,5,20,5,DPD-2,41,03,4302,248,89,12,38,0.6826771653543308,0.8158995815899581
TOL_2,2,2,5,20,5,DPD-2,41,04,3517,152,120,15,53,0.6556408741878322,0.6106870229007634
TOL_2,2,2,5,20,5,DPD-2,41,05,5064,75,99,16,52,0.644718792866941,0.8263473053892215
TOL_2,2,2,5,20,5,DPD-2,41,06,5719,111,90,29,67,0.5583384239462431,0.5983935742971888
TOL_2,2,2,5,20,5,DPD-2,41,07,4639,186,101,20,44,0.6443298969072165,0.42592592592592593
TOL_2,2,2,5,20,5,DPD-2,41,08,4558,120,95,15,34,0.6962209302325582,0.7682403433476395
TOL_2,2,2,5,20,5,DPD-2,41,09,3911,60,99,21,50,0.6556380823767725,0.9904761904761905
TOL_2,2,2,5,20,5,DPD-2,41,10,3755,161,128,36,51,0.6762559038213826,0.6622641509433962
TOL_2,2,2,5,20,5,DPD-2,41,11,3808,264,154,36,49,0.7212765957446808,0.7985781990521327
TOL_2,2,2,5,20,5,DPD-2,41,12,2913,152,139,13,20,0.8264026402640264,0.6826347305389222
TOL_2,2,2,5,20,5,DPD-2,41,13,3982,141,126,14,39,0.7483403741701871,0.6858638743455497
TOL_2,2,2,5,20,5,DPD-2,41,14,2322,377,138,13,11,0.8999345977763243,0.9389671361502347
TOL_2,2,2,5,20,5,DPD-2,41,15,2242,242,116,8,16,0.8627873563218391,0.9023569023569024
TOL_2,2,2,5,20,5,DPD-2,41,16,3762,501,120,7,7,0.8948863636363636,0.7846153846153846
TOL_2,2,2,5,20,5,DPD-2,41,17,4435,248,96,12,7,0.8936651583710408,1.0
TOL_2,2,2,5,20,5,DPD-2,41,18,2583,377,112,6,6,0.9431111111111111,0.9842105263157894
TOL_2,2,2,5,20,5,DPD-2,41,19,1659,521,113,7,6,0.9190243902439025,1.0
TOL_2,2,2,5,20,5,DPD-2,41,20,2191,751,130,4,3,0.9598393574297188,0.9534883720930233
TOL_2,2,2,5,20,5,DPD-2,42,01,2016,201,149,8,11,0.9079949238578681,0.8761061946902655
TOL_2,2,2,5,20,5,DPD-2,42,02,2314,336,114,9,22,0.8318042813455657,1.0
TOL_2,2,2,5,20,5,DPD-2,42,03,4297,137,87,14,38,0.7,0.9121338912133892
TOL_2,2,2,5,20,5,DPD-2,42,04,3646,75,119,10,59,0.6349675132900178,0.5305343511450382
TOL_2,2,2,5,20,5,DPD-2,42,05,5151,42,100,15,52,0.6474622770919067,0.8502994011976048
TOL_2,2,2,5,20,5,DPD-2,42,06,5501,121,94,27,65,0.5846059865607819,0.6626506024096386
TOL_2,2,2,5,20,5,DPD-2,42,07,4823,176,94,21,50,0.6282216494845361,0.5407407407407407
TOL_2,2,2,5,20,5,DPD-2,42,08,4749,84,92,12,40,0.6744186046511628,0.7253218884120172
TOL_2,2,2,5,20,5,DPD-2,42,09,3939,79,105,21,44,0.6853477380148548,1.0
TOL_2,2,2,5,20,5,DPD-2,42,10,3654,115,132,34,49,0.6878488621726063,0.6867924528301886
TOL_2,2,2,5,20,5,DPD-2,42,11,3551,295,166,27,46,0.7663829787234042,0.8436018957345972
TOL_2,2,2,5,20,5,DPD-2,42,12,2764,181,135,15,22,0.8138613861386138,0.7125748502994012
TOL_2,2,2,5,20,5,DPD-2,42,13,4115,147,120,23,36,0.732045866022933,0.675392670157068
TOL_2,2,2,5,20,5,DPD-2,42,14,2205,445,137,13,12,0.8901242642249837,0.9577464788732394
TOL_2,2,2,5,20,5,DPD-2,42,15,2299,318,112,5,23,0.8333333333333334,0.8922558922558923
TOL_2,2,2,5,20,5,DPD-2,42,16,3634,646,118,8,8,0.9034090909090909,0.8923076923076924
TOL_2,2,2,5,20,5,DPD-2,42,17,4261,239,96,9,10,0.8846153846153846,1.0
TOL_2,2,2,5,20,5,DPD-2,42,18,2481,353,114,4,6,0.9546666666666667,1.0
TOL_2,2,2,5,20,5,DPD-2,42,19,1675,423,114,9,3,0.9346341463414635,1.0
TOL_2,2,2,5,20,5,DPD-2,42,20,2088,813,130,6,1,0.9662650602409638,0.9348837209302325
TOL_2,2,2,5,20,5,DPD-2,43,01,2387,85,147,8,13,0.8959390862944162,0.8628318584070797
TOL_2,2,2,5,20,5,DPD-2,43,02,2624,173,111,10,24,0.8027522935779816,1.0
TOL_2,2,2,5,20,5,DPD-2,43,03,4395,96,85,11,43,0.6551181102362205,0.7782426778242678
TOL_2,2,2,5,20,5,DPD-2,43,04,3712,61,115,18,55,0.6402835203780272,0.5725190839694656
TOL_2,2,2,5,20,5,DPD-2,43,05,5285,42,94,18,55,0.6179698216735254,0.7604790419161677
TOL_2,2,2,5,20,5,DPD-2,43,06,5832,97,92,23,71,0.5626145387904704,0.6626506024096386
TOL_2,2,2,5,20,5,DPD-2,43,07,4950,26,100,16,49,0.6237113402061856,0.44074074074074077
TOL_2,2,2,5,20,5,DPD-2,43,08,4749,90,88,21,35,0.6780523255813954,0.8068669527896996
TOL_2,2,2,5,20,5,DPD-2,43,09,4456,25,96,18,56,0.6239027683997299,1.0
TOL_2,2,2,5,20,5,DPD-2,43,10,3736,105,133,31,51,0.6814083297552598,0.6773584905660377
TOL_2,2,2,5,20,5,DPD-2,43,11,3860,241,158,27,54,0.7302127659574468,0.7867298578199052
TOL_2,2,2,5,20,5,DPD-2,43,12,3042,106,135,12,25,0.801980198019802,0.688622754491018
TOL_2,2,2,5,20,5,DPD-2,43,13,4443,67,117,21,41,0.7091128545564273,0.6230366492146597
TOL_2,2,2,5,20,5,DPD-2,43,14,2334,343,137,10,15,0.8907782864617397,0.9624413145539906
TOL_2,2,2,5,20,5,DPD-2,43,15,2068,281,114,10,16,0.8584770114942529,0.9023569023569024
TOL_2,2,2,5,20,5,DPD-2,43,16,4146,271,117,8,9,0.8882575757575758,0.8769230769230769
TOL_2,2,2,5,20,5,DPD-2,43,17,4770,129,88,12,15,0.833710407239819,1.0
TOL_2,2,2,5,20,5,DPD-2,43,18,2725,180,112,6,6,0.9413333333333334,0.9631578947368421
TOL_2,2,2,5,20,5,DPD-2,43,19,1668,347,114,7,5,0.92,0.9896907216494846
TOL_2,2,2,5,20,5,DPD-2,43,20,2430,674,127,8,2,0.963855421686747,0.9627906976744186
MINBR_3,2,1,3,20,5,Standard U-Net,41,01,2466,104,280,17,21,0.8946102021174206,0.8451327433628318
MINBR_3,2,1,3,20,5,Standard U-Net,41,02,2750,351,204,18,42,0.79976717112922,1.0
MINBR_3,2,1,3,20,5,Standard U-Net,41,03,4430,137,163,20,83,0.6649029982363316,0.8368200836820083
MINBR_3,2,1,3,20,5,Standard U-Net,41,04,3929,80,166,26,101,0.5931540342298288,0.4961832061068702
MINBR_3,2,1,3,20,5,Standard U-Net,41,05,5572,51,173,31,124,0.5856573705179283,0.7724550898203593
MINBR_3,2,1,3,20,5,Standard U-Net,41,06,6021,99,170,30,141,0.5280847145488029,0.6144578313253012
MINBR_3,2,1,3,20,5,Standard U-Net,41,07,4872,128,161,26,95,0.6209718670076726,0.5037037037037037
MINBR_3,2,1,3,20,5,Standard U-Net,41,08,4897,106,162,30,89,0.6409140369967355,0.7467811158798283
MINBR_3,2,1,3,20,5,Standard U-Net,41,09,4352,35,175,25,82,0.6530612244897959,0.9904761904761905
MINBR_3,2,1,3,20,5,Standard U-Net,41,10,4044,160,205,41,89,0.6581352833638026,0.6849056603773584
MINBR_3,2,1,3,20,5,Standard U-Net,41,11,3951,332,258,43,94,0.7121951219512195,0.7938388625592417
MINBR_3,2,1,3,20,5,Standard U-Net,41,12,3128,127,217,27,44,0.7857889237199582,0.6227544910179641
MINBR_3,2,1,3,20,5,Standard U-Net,41,13,4463,89,215,29,87,0.6837999082147774,0.6178010471204188
MINBR_3,2,1,3,20,5,Standard U-Net,41,14,2390,427,233,12,26,0.8709167544783983,0.9342723004694836
MINBR_3,2,1,3,20,5,Standard U-Net,41,15,2348,823,195,19,30,0.843069873997709,0.898989898989899
MINBR_3,2,1,3,20,5,Standard U-Net,41,16,4024,386,228,19,18,0.8899266177451635,0.8307692307692308
MINBR_3,2,1,3,20,5,Standard U-Net,41,17,4557,177,196,18,33,0.8322046651617758,1.0
MINBR_3,2,1,3,20,5,Standard U-Net,41,18,2704,258,198,15,12,0.9289099526066351,0.9578947368421052
MINBR_3,2,1,3,20,5,Standard U-Net,41,19,1936,356,239,13,20,0.8865435356200527,0.9587628865979382
MINBR_3,2,1,3,20,5,Standard U-Net,41,20,2676,584,219,15,17,0.9023199023199023,0.8418604651162791
MINBR_3,2,1,3,20,5,Standard U-Net,42,01,2310,138,280,12,26,0.8753609239653513,0.8008849557522124
MINBR_3,2,1,3,20,5,Standard U-Net,42,02,2528,237,207,18,39,0.7951105937136205,1.0
MINBR_3,2,1,3,20,5,Standard U-Net,42,03,4509,79,146,28,92,0.6014109347442681,0.7196652719665272
MINBR_3,2,1,3,20,5,Standard U-Net,42,04,3762,174,163,26,104,0.5838630806845966,0.46564885496183206
MINBR_3,2,1,3,20,5,Standard U-Net,42,05,5484,55,171,28,129,0.5637450199203188,0.5748502994011976
MINBR_3,2,1,3,20,5,Standard U-Net,42,06,5840,84,167,34,140,0.5239410681399632,0.6144578313253012
MINBR_3,2,1,3,20,5,Standard U-Net,42,07,5165,86,139,28,115,0.5381074168797954,0.43333333333333335
MINBR_3,2,1,3,20,5,Standard U-Net,42,08,4993,41,154,26,101,0.5859630032644179,0.5622317596566524
MINBR_3,2,1,3,20,5,Standard U-Net,42,09,4267,41,172,25,85,0.640171858216971,0.9904761904761905
MINBR_3,2,1,3,20,5,Standard U-Net,42,10,3967,93,194,41,100,0.596709323583181,0.5226415094339623
MINBR_3,2,1,3,20,5,Standard U-Net,42,11,3909,241,247,40,108,0.678397212543554,0.7725118483412322
MINBR_3,2,1,3,20,5,Standard U-Net,42,12,2983,100,214,23,51,0.776907001044932,0.6347305389221557
MINBR_3,2,1,3,20,5,Standard U-Net,42,13,4428,117,207,34,90,0.6581000458926113,0.5130890052356021
MINBR_3,2,1,3,20,5,Standard U-Net,42,14,2453,393,216,28,27,0.8403582718651211,0.9014084507042254
MINBR_3,2,1,3,20,5,Standard U-Net,42,15,2439,490,188,15,41,0.806987399770905,0.8619528619528619
MINBR_3,2,1,3,20,5,Standard U-Net,42,16,3941,484,224,18,23,0.8712474983322215,0.7692307692307693
MINBR_3,2,1,3,20,5,Standard U-Net,42,17,4720,165,192,17,38,0.81790820165538,1.0
MINBR_3,2,1,3,20,5,Standard U-Net,42,18,2741,305,198,11,16,0.9092755585646581,0.9157894736842105
MINBR_3,2,1,3,20,5,Standard U-Net,42,19,1847,344,240,17,15,0.9010554089709762,0.979381443298969
MINBR_3,2,1,3,20,5,Standard U-Net,42,20,2373,669,224,12,15,0.9188034188034188,0.8790697674418605
MINBR_3,2,1,3,20,5,Standard U-Net,43,01,2406,104,277,16,25,0.888354186717998,0.8672566371681416
MINBR_3,2,1,3,20,5,Standard U-Net,43,02,2670,181,204,22,38,0.7991850989522701,1.0
MINBR_3,2,1,3,20,5,Standard U-Net,43,03,4507,101,149,24,93,0.5984714873603763,0.6694560669456067
MINBR_3,2,1,3,20,5,Standard U-Net,43,04,3723,45,174,21,98,0.6117359413202934,0.5419847328244275
MINBR_3,2,1,3,20,5,Standard U-Net,43,05,5336,57,181,25,122,0.5906374501992032,0.6766467065868264
MINBR_3,2,1,3,20,5,Standard U-Net,43,06,5879,102,166,35,140,0.5280847145488029,0.6224899598393574
MINBR_3,2,1,3,20,5,Standard U-Net,43,07,5004,36,147,32,103,0.5631713554987212,0.3592592592592593
MINBR_3,2,1,3,20,5,Standard U-Net,43,08,4828,104,160,27,94,0.6256800870511425,0.7381974248927039
MINBR_3,2,1,3,20,5,Standard U-Net,43,09,4501,25,163,28,91,0.6197636949516648,0.9904761904761905
MINBR_3,2,1,3,20,5,Standard U-Net,43,10,3844,119,205,35,95,0.6413162705667276,0.6037735849056604
MINBR_3,2,1,3,20,5,Standard U-Net,43,11,3981,285,256,35,104,0.6853658536585366,0.7701421800947867
MINBR_3,2,1,3,20,5,Standard U-Net,43,12,3140,105,212,27,49,0.768025078369906,0.6107784431137725
MINBR_3,2,1,3,20,5,Standard U-Net,43,13,4535,79,209,30,92,0.6746213859568609,0.5968586387434555
MINBR_3,2,1,3,20,5,Standard U-Net,43,14,2360,357,228,15,28,0.8661749209694415,0.92018779342723
MINBR_3,2,1,3,20,5,Standard U-Net,43,15,2154,584,197,18,29,0.8442153493699885,0.898989898989899
MINBR_3,2,1,3,20,5,Standard U-Net,43,16,4163,299,221,18,26,0.8652434956637759,0.7384615384615385
MINBR_3,2,1,3,20,5,Standard U-Net,43,17,4861,122,188,21,38,0.8081264108352144,1.0
MINBR_3,2,1,3,20,5,Standard U-Net,43,18,2770,170,198,13,14,0.9153689911983751,0.9315789473684211
MINBR_3,2,1,3,20,5,Standard U-Net,43,19,1718,393,244,12,16,0.9135883905013192,0.9587628865979382
MINBR_3,2,1,3,20,5,Standard U-Net,43,20,2534,706,222,19,10,0.9340659340659341,0.9395348837209302
MINBR_3,2,1,3,20,5,DPD-2,41,01,2075,148,282,15,21,0.904716073147257,0.8805309734513275
MINBR_3,2,1,3,20,5,DPD-2,41,02,2448,282,214,16,34,0.8253783469150174,1.0
MINBR_3,2,1,3,20,5,DPD-2,41,03,4302,248,157,27,82,0.6419753086419753,0.7615062761506276
MINBR_3,2,1,3,20,5,DPD-2,41,04,3517,152,174,25,94,0.6273838630806846,0.5763358778625954
MINBR_3,2,1,3,20,5,DPD-2,41,05,5064,75,184,29,115,0.6040836653386454,0.7544910179640718
MINBR_3,2,1,3,20,5,DPD-2,41,06,5719,111,165,37,139,0.5244014732965009,0.5622489959839357
MINBR_3,2,1,3,20,5,DPD-2,41,07,4639,186,157,35,90,0.6020460358056265,0.40370370370370373
MINBR_3,2,1,3,20,5,DPD-2,41,08,4558,120,167,23,91,0.6371055495103374,0.6909871244635193
MINBR_3,2,1,3,20,5,DPD-2,41,09,3911,60,173,21,88,0.640171858216971,0.9809523809523809
MINBR_3,2,1,3,20,5,DPD-2,41,10,3755,161,205,39,91,0.6478976234003656,0.6245283018867924
MINBR_3,2,1,3,20,5,DPD-2,41,11,3808,264,247,49,99,0.689198606271777,0.7725118483412322
MINBR_3,2,1,3,20,5,DPD-2,41,12,2913,152,216,33,39,0.7946708463949843,0.6467065868263473
MINBR_3,2,1,3,20,5,DPD-2,41,13,3982,141,223,30,78,0.7173015144561725,0.6544502617801047
MINBR_3,2,1,3,20,5,DPD-2,41,14,2322,377,231,16,24,0.8746048472075869,0.8967136150234741
MINBR_3,2,1,3,20,5,DPD-2,41,15,2242,242,197,15,32,0.8465063001145475,0.8922558922558923
MINBR_3,2,1,3,20,5,DPD-2,41,16,3762,501,226,17,22,0.8785857238158773,0.7538461538461538
MINBR_3,2,1,3,20,5,DPD-2,41,17,4435,248,196,23,28,0.8434913468773514,1.0
MINBR_3,2,1,3,20,5,DPD-2,41,18,2583,377,199,12,14,0.922816519972918,0.9578947368421052
MINBR_3,2,1,3,20,5,DPD-2,41,19,1659,521,239,16,17,0.9003957783641161,1.0
MINBR_3,2,1,3,20,5,DPD-2,41,20,2191,751,228,13,10,0.9395604395604396,0.9209302325581395
MINBR_3,2,1,3,20,5,DPD-2,42,01,2016,201,288,8,22,0.9042348411934552,0.8628318584070797
MINBR_3,2,1,3,20,5,DPD-2,42,02,2314,336,212,16,36,0.8253783469150174,1.0
MINBR_3,2,1,3,20,5,DPD-2,42,03,4297,137,156,26,84,0.6449147560258671,0.8451882845188284
MINBR_3,2,1,3,20,5,DPD-2,42,04,3646,75,172,19,102,0.60880195599022,0.5038167938931297
MINBR_3,2,1,3,20,5,DPD-2,42,05,5151,42,178,28,122,0.6020916334661355,0.8203592814371258
MINBR_3,2,1,3,20,5,DPD-2,42,06,5501,121,184,32,125,0.5676795580110497,0.642570281124498
MINBR_3,2,1,3,20,5,DPD-2,42,07,4823,176,148,36,98,0.5882352941176471,0.5148148148148148
MINBR_3,2,1,3,20,5,DPD-2,42,08,4749,84,162,25,94,0.6262241566920566,0.6652360515021459
MINBR_3,2,1,3,20,5,DPD-2,42,09,3939,79,178,24,80,0.6632653061224489,1.0
MINBR_3,2,1,3,20,5,DPD-2,42,10,3654,115,213,30,92,0.6617915904936015,0.6471698113207547
MINBR_3,2,1,3,20,5,DPD-2,42,11,3551,295,263,35,97,0.7289198606271777,0.8222748815165877
MINBR_3,2,1,3,20,5,DPD-2,42,12,2764,181,220,24,44,0.7931034482758621,0.6766467065868264
MINBR_3,2,1,3,20,5,DPD-2,42,13,4115,147,213,33,85,0.6934373565855897,0.643979057591623
MINBR_3,2,1,3,20,5,DPD-2,42,14,2205,445,227,19,25,0.8677555321390937,0.9342723004694836
MINBR_3,2,1,3,20,5,DPD-2,42,15,2299,318,189,13,42,0.8109965635738832,0.8855218855218855
MINBR_3,2,1,3,20,5,DPD-2,42,16,3634,646,226,16,23,0.8845897264843229,0.8769230769230769
MINBR_3,2,1,3,20,5,DPD-2,42,17,4261,239,199,18,30,0.8540255831452219,1.0
MINBR_3,2,1,3,20,5,DPD-2,42,18,2481,353,201,10,14,0.9309410968178741,0.9736842105263158
MINBR_3,2,1,3,20,5,DPD-2,42,19,1675,423,250,10,12,0.9228232189973615,1.0
MINBR_3,2,1,3,20,5,DPD-2,42,20,2088,813,228,17,6,0.9413919413919414,0.9023255813953488
MINBR_3,2,1,3,20,5,DPD-2,43,01,2387,85,272,20,26,0.8772858517805582,0.827433628318584
MINBR_3,2,1,3,20,5,DPD-2,43,02,2624,173,203,21,40,0.7927823050058207,1.0
MINBR_3,2,1,3,20,5,DPD-2,43,03,4395,96,153,25,88,0.6190476190476191,0.7447698744769874
MINBR_3,2,1,3,20,5,DPD-2,43,04,3712,61,166,29,98,0.6083129584352078,0.5381679389312977
MINBR_3,2,1,3,20,5,DPD-2,43,05,5285,42,179,27,122,0.5861553784860558,0.6946107784431138
MINBR_3,2,1,3,20,5,DPD-2,43,06,5832,97,166,35,140,0.533609576427256,0.6385542168674698
MINBR_3,2,1,3,20,5,DPD-2,43,07,4950,26,147,37,98,0.5805626598465473,0.4148148148148148
MINBR_3,2,1,3,20,5,DPD-2,43,08,4749,90,161,27,93,0.6278563656147987,0.7296137339055794
MINBR_3,2,1,3,20,5,DPD-2,43,09,4456,25,164,25,93,0.6138560687432868,1.0
MINBR_3,2,1,3,20,5,DPD-2,43,10,3736,105,203,37,95,0.6493601462522852,0.6339622641509434
MINBR_3,2,1,3,20,5,DPD-2,43,11,3860,241,258,38,99,0.6986062717770035,0.7701421800947867
MINBR_3,2,1,3,20,5,DPD-2,43,12,3042,106,215,24,49,0.7784743991640544,0.6526946107784432
MINBR_3,2,1,3,20,5,DPD-2,43,13,4443,67,208,32,91,0.6805874254245067,0.5968586387434555
MINBR_3,2,1,3,20,5,DPD-2,43,14,2334,343,226,15,30,0.8667017913593256,0.9295774647887324
MINBR_3,2,1,3,20,5,DPD-2,43,15,2068,281,192,21,31,0.8396334478808706,0.898989898989899
MINBR_3,2,1,3,20,5,DPD-2,43,16,4146,271,220,21,24,0.8639092728485657,0.8307692307692308
MINBR_3,2,1,3,20,5,DPD-2,43,17,4770,129,186,19,42,0.799849510910459,1.0
MINBR_3,2,1,3,20,5,DPD-2,43,18,2725,180,199,14,12,0.923493568043331,0.9368421052631579
MINBR_3,2,1,3,20,5,DPD-2,43,19,1668,347,244,12,16,0.9089709762532981,0.9587628865979382
MINBR_3,2,1,3,20,5,DPD-2,43,20,2430,674,222,20,9,0.9334554334554335,0.9348837209302325
MINBR_7,2,1,7,20,5,Standard U-Net,41,01,2466,104,91,8,4,0.8952536824877251,0.8451327433628318
MINBR_7,2,1,7,20,5,Standard U-Net,41,02,2750,351,60,6,19,0.7708757637474541,1.0
MINBR_7,2,1,7,20,5,Standard U-Net,41,03,4430,137,48,7,27,0.6631908237747653,0.8368200836820083
MINBR_7,2,1,7,20,5,Standard U-Net,41,04,3929,80,64,16,39,0.5854214123006833,0.4961832061068702
MINBR_7,2,1,7,20,5,Standard U-Net,41,05,5572,51,53,15,37,0.5924932975871313,0.7724550898203593
MINBR_7,2,1,7,20,5,Standard U-Net,41,06,6021,99,49,20,41,0.5249386753883892,0.6144578313253012
MINBR_7,2,1,7,20,5,Standard U-Net,41,07,4872,128,60,12,28,0.6334164588528678,0.5037037037037037
MINBR_7,2,1,7,20,5,Standard U-Net,41,08,4897,106,55,16,22,0.6739526411657559,0.7467811158798283
MINBR_7,2,1,7,20,5,Standard U-Net,41,09,4352,35,62,13,33,0.6462882096069869,0.9904761904761905
MINBR_7,2,1,7,20,5,Standard U-Net,41,10,4044,160,78,29,37,0.6447776628748707,0.6849056603773584
MINBR_7,2,1,7,20,5,Standard U-Net,41,11,3951,332,111,19,38,0.7246963562753036,0.7938388625592417
MINBR_7,2,1,7,20,5,Standard U-Net,41,12,3128,127,75,13,14,0.7769911504424779,0.6227544910179641
MINBR_7,2,1,7,20,5,Standard U-Net,41,13,4463,89,67,17,28,0.6793183578621224,0.6178010471204188
MINBR_7,2,1,7,20,5,Standard U-Net,41,14,2390,427,82,8,8,0.8664412510566357,0.9342723004694836
MINBR_7,2,1,7,20,5,Standard U-Net,41,15,2348,823,70,7,10,0.8525179856115108,0.898989898989899
MINBR_7,2,1,7,20,5,Standard U-Net,41,16,4024,386,60,6,5,0.8739495798319328,0.8307692307692308
MINBR_7,2,1,7,20,5,Standard U-Net,41,17,4557,177,48,5,5,0.856401384083045,1.0
MINBR_7,2,1,7,20,5,Standard U-Net,41,18,2704,258,68,6,1,0.9550173010380623,0.9578947368421052
MINBR_7,2,1,7,20,5,Standard U-Net,41,19,1936,356,46,8,6,0.8368263473053892,0.9587628865979382
MINBR_7,2,1,7,20,5,Standard U-Net,41,20,2676,584,72,3,4,0.9152360515021459,0.8418604651162791
MINBR_7,2,1,7,20,5,Standard U-Net,42,01,2310,138,89,6,8,0.8600654664484452,0.8008849557522124
